"116";"An aircraft flying above the sea between 4,500 feet MSL and 9,000 feet MSL outside controlled airspace under VFR, must remain at least:";"Clear of clouds and in sight of the surface; 8 km visibility.";"1,500 m horizontally, 1,000 feet vertically from clouds; 8 km visibility.";"1,500 m horizontally, 1,000 feet vertically from clouds; 5 km visibility.";"2,000 feet horizontally, 1,000 feet vertically from clouds; 5 km visibility.";"a";"Air law";""
"117";"Transition from altitude to flight level, and vice-versa is done:";"Only at transition altitude.";"At transition altitude during climb and transition level during descent.";"At transition level during climb and transition altitude during descent.";"Only at transition level.";"a";"Air law";""
"118";"A VFR flight should adhere to the table of prescribed flight level at flight altitudes, higher than";"3,000 ft GND.";"2,200 ft GND.";"700 ft MSL.";"3,000 ft MSL. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 19 / 24 PPL (A) – Aviation law";"a";"Air law";""
"119";"Which of the cruising flight level listed is appropriate for a VFR flight over 3,000 ft MSL, while maintaining true course 170° and if the local variation value is 20°W?";"FL 65.";"FL 55.";"FL 40.";"FL 30.";"a";"Air law";""
"120";"A pilot-in-command of a VFR cruising flight at the altitudes over 3,000 ft MSL, should fly odd flight levels plus 500 ft, if maintains";"True headings between 000° and 179°.";"Magnetic headings between 180° and 359°.";"Magnetic courses between 000° and 179°.";"True courses between 180° and 359°.";"a";"Air law";""
"121";"Which of the aircraft listed has always the right-of-way over all other participants in air traffic?";"A balloon.";"An aircraft in final approach for landing.";"An aircraft in distress.";"";"a";"Air law";""
"122";"What action is required when two aircraft of the same category converge, but not head-on?";"The faster aircraft shall give way.";"Each aircraft shall give way to the right.";"The aircraft on the left shall give way.";"";"a";"Air law";""
"123";"When two aircraft are approaching each other head-on and there is a danger of collision, which way should each aircraft turn?";"Heavier aircraft should turn to the right, easier aircraft should turn to the left.";"Each aircraft should turn to the right.";"Heavier aircraft should turn to the left, easier aircraft should turn to the right.";"Each aircraft should turn to the left.";"a";"Air law";""
"124";"What actions should the pilots of aircraft take if on head-on collision course?";"Both should turn to the left.";"Both should turn to the right.";"Both should make a climbing turn to the right.";"Both should make a climbing turn to the left.";"a";"Air law";""
"125";"How shall aircraft in the air avoid each other on a head-on collision course?";"Both aircraft shall alter their headings to the left.";"Both aircraft shall alter their headings to the right.";"Powered-aircraft has a right of way, non-powered aircraft shall deviate to the right.";"Non-powered aircraft has a right of way, powered aircraft shall deviate to the left. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 20 / 24 PPL (A) – Aviation law";"a";"Air law";""
"126";"What action should the pilots of an airplane and a glider take if on a head-on collision course?";"The airplane pilot should give way.";"The airplane pilot should give way, because his aircraft is more controllable.";"Both pilots should give way to the right.";"The glider pilot should give way, because a glider is more controllable than an airplane.";"a";"Air law";""
"127";"What should the glider pilot do, if on head-on collision course with the two-engined Cessna?";"He should open the air brakes immediately, because a multi-engine airplane has the right- of-way.";"He should deviate to the left thus giving way to the airplane.";"He should deviate to the right.";"He may maintain heading and speed, because a glider has always the right-of-way, however he should pay extra attention.";"a";"Air law";""
"128";"Which aircraft has the right-of-way over the other aircraft listed?";"Airship.";"Glider.";"Aircraft towing other aircraft.";"Helicopter.";"a";"Air law";""
"129";"Which of the statements listed, concerning the right-of-way when two aircraft converge, but not head-on, is correct?";"Normal category aircraft should give way to ultralight aircraft.";"Airplanes should give way to helicopters.";"Airplanes in free flight should give way to non-powered aircraft.";"Ultralight aircraft should give way to normal category aircraft.";"a";"Air law";""
"130";"While in final gliding flight toward airfield, a glider pilot notices an aerotow, closing from his left side. What action should the glider pilot in free flight take?";"He should alter his heading to the left and give way to the aerotow, which has always the right-of-way over all other aircraft.";"He should alter his heading to the left and give way to the aerotow, which has the right-of- way over a glider.";"He may keep heading and speed, because he is on the right side and thus has the right-of- way, and intensify attentiveness.";"He may keep heading and speed, because a glider has always the right-of-way over a powered aircraft.";"a";"Air law";""
"131";"Which aircraft must give way at converging of a glider and an airplane in free flight?";"No one.";"The airplane.";"The glider.";"Both aircraft. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 21 / 24 PPL (A) – Aviation law";"a";"Air law";""
"132";"With your aeroplane on an IFR flight in airspace class D, you receive a traffic information from ATC, that an helicopter on VFR flight is going to cross your flight path from right to left. Who has the right-of-way?";"ATC decides who has the right of way and issues appropriate instruction.";"I have the right-of-way as I am on an IFR flight.";"The helicopter has the right-of-way.";"";"a";"Air law";""
"133";"Aircraft A with an ATC clearance is flying in VMC conditions within a control area. Aircraft B with no ATC clearance is approaching at approximately the same altitude and on a converging course. Which has the right of way?";"Aircraft B if A is on its left.";"Aircraft A regardless of the direction which B is approaching.";"Aircraft B regardless of the direction A is approaching.";"Aircraft A if B is on its right.";"a";"Air law";""
"134";"Which aircraft must give way when two airplanes are converging at the same altitude?";"The ultralight airplane.";"Bigger airplane.";"The airplane on the right.";"The airplane which has another airplane at his right side.";"a";"Air law";""
"135";"An airplane and another airplane, towing a glider, are on crossing courses. If the aerotow is on the left of the airplane, which has the right-of-way?";"Both aircraft.";"The aerotow.";"Depends on the magnetic heading of separate aircraft.";"The aircraft in free flight.";"a";"Air law";""
"136";"Which of the following statements, concerning heavier-than-air aircraft right-of-way during landing, is correct?";"Aircraft at higher level shall give way to aircraft at lower level, but the latter shall not take advantage of this rule to cut in front of another which is in the final stage of an approach to land, or to overtake that aircraft.";"Aircraft in final stage of an approach to land or which is first in an airport traffic circuit, has the right-of-way over all other aircraft.";"Aircraft which is the highest has the right-of-way over all other aircraft with the exception of turbojet aircraft, which has the right-of-way over propeller aircraft.";"";"a";"Air law";""
