"16";"Uobicajeni nacin za gašenje motora je:";"skidanje gasa I povlacenje rucice korekcije smeše na ""siromašno"".";"iskljucivanje prekidaca startera. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 4 / 19 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 4 / 19 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"povlacenje rucice smeše na poziciju ""siromašno"".";"skidanjem snage motora.";"a";"Poznavanje vazduhoplova"
"17";"Dijagram pokazuje elektricnu instalaciju lakog aviona, koji ima ampermetar sa nulom u centru.(Pogledajte sliku PPL AKG-3) Tokom leta, a sa baterijom koja je puna, i prekidacem akumulatora na ON, za ocekivati je da ampermetar:";"Bude u centralnom nultom položaju.";"Bude otklonjen u desno, pokazujuci pozitivnu merenje.";"Bude otklonjen u levo, pokazujuci negativno merenje.";"Osciluje, ali uglavnom pokazuje negativno merenje.";"a";"Poznavanje vazduhoplova"
"18";"Posle startovanja hladnog motora , ako se pritisak ulja ne pokaže u roku od 30 sekundi :";"Motor se mora momentalno ugasiti.";"Broj obrtaja motora mora biti povecan, a posle povecanja broja obrtaja pritisak ulja mora biti prekontrolisan još jedanput.";"Ovo se može ignorisati, pod uslovom da je prilikom kontrole nivo ulja bio zadovoljavajuci.";"ovo se može zanemariti ukoliko je temperature ulja visoka, pod uslovom da je prilikom kontrole nivo ulja bio zadovoljavajuci. 020.02 -";"a";"Poznavanje vazduhoplova"
"19";"Šta je od sledeceg odgovarajuci postupak ukoliko dode do požara u karburatoru za vreme starta motora?";"rucicu kontrole smeše povuci na ""siromašno"".";"iskljuciti grejanje karburatora.";"iskljuciti prekidac startera.";"sve navedeno.";"a";"Poznavanje vazduhoplova"
"20";"Za vreme jednog ciklusa Oto-motora, klip:";"se krece prema glavi cilindra dva puta.";"rotira oko osovine rukavca dva puta.";"prima dve ekspanzije.";"krece se prema gornjoj mrtvoj tacki cetiri puta.";"a";"Poznavanje vazduhoplova"
"21";"Magneti su:";"samostalni generatori elektricne energije koji proizvode struju visokog napona neophodnu za stvaranje varnice.";"generatori elektricne energije pokretani od strane bregaste osovine koji služe za napajanje elektro opreme.";"koriste se za generisanje nisko voltažnih varnica za svecice.";"povezani su sa razvodnikom i daju elektricnu energiju u isto vreme kada i svecice.";"a";"Poznavanje vazduhoplova"
"22";"Krak elise je uvijen po dužini sa ciljem da:";"održi optimalan napadni ugao od korena do vrha elise.";"daje progresivan porast napadnog ugla od korena to vrha elise.";"daje progresivan porast nagiba od korena do vrha.";"kompenzuje linearno opadanje brzine kraka elise.";"a";"Poznavanje vazduhoplova"
"23";"Ukoliko za vreme leta dode do blokade u hladnjaku ulja avionskog motora, prelazni ventil dozvoljava da ulje prode kroz hladnjak. Rad ventila zasniva se na principu:";"zavisnosti od pritiska.";"zavisnosti od temperature.";"mehanicke selekcije.";"hidraulicke selekcije.";"a";"Poznavanje vazduhoplova"
"24";"Serijski povezujuci dva 12 voltna 40 amper-casovna akumulatora obezbedice se akumulator od:";"24 volti sa kapacitetom od 40 amper-casova.";"12 volti sa kapacitetom od 80 amper casova. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 5 / 19 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 5 / 19 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"24 volti i kapacitetom od 80 amper casova.";"12 volti i kapacitetom od 40 amper casova.";"a";"Poznavanje vazduhoplova"
"25";"Brzina akvaplaninga:";"može se izracunati, u cvorovima množenjem kvadratnog korena pritiska u gumama puta devet.";"raste kako se dubina brazde na gumama smanjuje.";"raste kako se povecava dubina vode na podlogi.";"meri se u miljama na sat.";"a";"Poznavanje vazduhoplova"
"26";"Ukoliko sumnjate da je došlo do zaledivanja karburatora na avionu na kome nema pokazivaca temperature karburatora ispravan postupak bi bio:";"uvek ukljuciti grejanje karburatora do kraja.";"odabrati odgovarajuci stepen grejanja karburatora u zavisnosti od pretpostavljenog stepena zaledivanja.";"uvek ukljuciti puno grejanje karburatora do momenta kada motor pocne da radi grubo, kada treba iskljuciti grejanje.";"dati snagu motoru kako bi se nadoknadio gubitak snage motora.";"a";"Poznavanje vazduhoplova"
"27";"BCF aparat za gašenje požara:";"je potpuno bezbedan za upotrebu u zatvorenoj kabini aviona ako je kabina ventilirana.";"daje visoko toksican dim i ne bi smeo da se koristi u zatvorenoj kabini.";"potpuno je bezbedan za upotrebu u zatvorenoj kabini aviona.";"odgovarajuci je za korišcenje samo prilikom gašenja drvenog materijala ili tekstila i stoga nikako nije za upotrebu u kabini aviona.";"a";"Poznavanje vazduhoplova"
"28";"Šema pokazuje šemu elektro-sistema na lakom avionu. (Pogledajte sliku PPL AKG-1) U letu pokazivac punjenja akumulatora pada na nulu, najverovatniji razlog je:";"prekid rada alternatora.";"akumulator je do kraja napunjen.";"akumulator je prazan.";"razvodna šina je preopterecena.";"a";"Poznavanje vazduhoplova"
"29";"Neki karburatori imaju difuzore koji.";"sprecavaju da smeša postane suviše bogata kako raste broj obrtaja motora.";"sprecava da smeša postane suviše siromašna kako raste broj obrtaja motora.";"sprecava da smeša postane suviše siromašna kako opada broj obrtaja motora.";"sprecava da smeša postane suviše bogata kako opada broj obrtaja motora.";"a";"Poznavanje vazduhoplova"
"30";"Visinomer:";"sadrži aneroidnu kapsulu povezanu sa izvorom statickog pritiska. Kapsula se sabija za vreme spuštanja.";"sadrži barometricnu kapsulu, povezanu sa izvorom ukupnog pritiska, koja se sabija za vreme spuštanja.";"sadrži barometricnu kapsulu koja se širi za vreme spuštanja.";"sadrži kapsulu sa smanjenim pritiskom koja se širi za vreme spuštanja.";"a";"Poznavanje vazduhoplova"
"31";"U slucaju da dode do prekida rada alternatora ili generator za vreme leta:";"iskljuciti sve nepotrebne elektricne potrošace i sleteti cim pre moguce.";"let se može nastaviti normalno jer akumulator snabdeva sve elektricne potrošace.";"iskljuciti prekidac alternatora i nastaviti let normalno bez elektricne struje.";"";"a";"Poznavanje vazduhoplova"
"32";"Stepen kompresije je odnos.";"zapremine cilindra kada je klip u donjoj mrtvoj tacki I zapremine cilindra kada je klip u gornjoj mrtvoj tacki.";"odnos zapremine prostora sabijanja i prostora ekspanzije.";"odnos kubikaže ekspanzije i ukupne kubikaže cilindra.";"odnos kubikaže ekspanzije i stepena sabijanja. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 6 / 19 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 6 / 19 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"a";"Poznavanje vazduhoplova"
"33";"Na lakim avionima opremljenim sa mehanicki upravljanim nosnim tockom, upravljanje na zemlji se vrši pomocu:";"komandnih poluga ili sajli koje se pokrecu komandama kormila pravca.";"pomocu sajli kojima se upravlja komandama elerona.";"upotrebom kocnica na tockovima.";"pomocu hidraulicnih komandi koje omogucuju samocentriranje tocka.";"a";"Poznavanje vazduhoplova"
"34";"Polu-monokok struktura se može definisati kao:";"noseca oplata ojacana primarnom strukturom.";"kostur od lakih celicnih cevi zavarenih da formiraju okvir trouglastog oblika.";"struktura bez otvora.";"struktura bez otvora sa nosecom strukturom ojacana stringerima i ramenjacama.";"a";"Poznavanje vazduhoplova"
"35";"Delovi krila prikazani na crtežu su: (Pogledajte sliku PPL AKG-2) A / B / C.";"prednja ramenjaca / rebro / zadnja ramenjaca.";"prva ramenjaca, / rebro, / stringer.";"prednja ramenjaca, / druga ramenjaca, / rebro.";"stringeri, / druga ramenjaca, /rebro,.";"a";"Poznavanje vazduhoplova"
"36";"Za vreme probe rada magneta, sa selektovanim desnim magnetom, primecujete da motor podrhtava I sumnjate da ce prestati sa radom. Šta treba da radite?";"dozvolite da motor potpuna prekine sa radom.";"brzo prebacite na levi magnet.";"brzo prebacite na oba magneta.";"dodate gas da održite rad motora, a zatim prebacite na oba magneta.";"a";"Poznavanje vazduhoplova"
"37";"Gde se u motoru ocitava temperature ulja od strane davaca koji je povezan sa pokazivacem temperature.";"pošto je ulje prošlo kroz hladnjak, ali pre nego što dode do vruceg dela motora.";"unutar vruceg dela motora.";"pošto ulje izade iz uljnog rezervoara.";"pre nego što ulje prode kroz uljni hladnjak.";"a";"Poznavanje vazduhoplova"
"38";"Instrumenti koji se za svoj rad snabdevaju energijom iz elektro-sistema ukljucuju:";"pokazivac kolicine goriva i koordinator zaokreta.";"obrtomer i pokazivac kolicine goriva.";"pokazivac skretanja i pokazivac pritiska ulja.";"obrtomer i pokazivac skretanja.";"a";"Poznavanje vazduhoplova"
"39";"Ukoliko motor postane suviše zagrejan, smeša se može zapaliti pre nego što svecice zapocnu paljenje.";"ova pojava se zove samozapaljenje.";"ovo se naziva detonacija.";"smeša se treba osiromašiti da bi se pomoglo hladenje motora.";"treba dodati gas da bi se pomoglo hladenje motora.";"a";"Poznavanje vazduhoplova"
"40";"Samopaljenje u cetverotaktnom klipnom motoru je:";"smeša gorivo/vazduh se pali ranije nego što bi trebalo.";"je uzrokovano bogatom smešom u vrelom motoru.";"eksplozivno sagorevanje smeše gorivo-vazduh.";"se karakteriše promenom zvuka rada motora.";"a";"Poznavanje vazduhoplova"
"41";"Mehanicki brzinomer:";"radi na principu magnetnog polja koje se indukuje u kutiji davaca gde se stvara obrtni momenat koji rotira osovinu povezanu sa pokazivacem brzinomera. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 7 / 19 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 7 / 19 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"koristi trenje koje se stvara u kutiji davaca koji rotira osovinu povezanu sa pokazivacem brzinomera.";"pokrece se direktno od osovine. Sistem zupcastog prenosa smanjuje brzinu rotacije tako da se generator može koristiti za stvaranje napona proporcionalnog brzini okretanja osovine tako da se na pokazivacu ocitava brzina kalibrisana brojem obrtaja motora.";"pokrece se direktno od pokretaca alternatora.";"a";"Poznavanje vazduhoplova"
"42";"Za vreme taksiranja aviona opremljenog sa elisom stalnog koraka, sumnjate da je došlo do zaledivanja karburatora. Ispravan postupak bi bio:";"ukljuciti puno grejanje karburatora. Zatim, pre poletanja, iskljuciti grejanje karburatora, uveriti se da motor razvija minimalni broj obrtaja za poletanje.";"ukljuciti puno grejanje karburatora, ostaviti ga ukljucenog dok ne poletite,.";"ukljuciti puno grejanje karburatora: zatim iskljuciti grejanje kada pocnu da opadaju obrtaji motora.";"izbeci ukljucivanje grejanje karburatora na zemlji, osloniti se na toplotu motora dok ne dode do odledivanja karburatora.";"a";"Poznavanje vazduhoplova"
"43";"Pokazivac temperature glave cilindra:";"Dobija podatke od najtoplijeg cilindra motora, pomocu bimetalne trake.";"Je prvenstveno instrument gorivnog sistema.";"Zahteva posebno napajanje za pokretanje pokazivaca na instrument-.";"Dobija informacije od davaca koji je postavljen cetiri inca od glave cilindra na izduvnoj grani.";"a";"Poznavanje vazduhoplova"
"44";"Ukoliko dode do prekida grejanja pito cevi za vreme leta u uslovima zaledivanja i avion krene u postepeno snižavanje, ocitavanje visinomera, variometra i brzinomera ce, ukoliko je let blokirao pito cev (cev ukupnog pritiska) Visinomer / Variometar / Brzinomer.";"Pokazuje tacno / pokazuje tacno / pokazuje manju brzinu.";"pokazuje tacno / pokazuje manju brzinu / pokazuje vecu brzinu.";"pokazuje manju visinu / pokazuje tacnu brzinu / pokazuje vecu brzinu.";"pokazuje tacnu / pokazuje tecno / pokazuje vecu brzinu.";"a";"Poznavanje vazduhoplova"
"45";"Detonacija je:";"Nestabilno sagorevanje.";"Eksplozija koja se dešava pre normalne tacke paljenja.";"Obicno je povezana sa bogatom smešom i visokom temperaturom glave cilindra.";"Obicno je povezana sa siromašnom smešom i niskom temperaturom glave cilindra.";"a";"Poznavanje vazduhoplova"
"46";"Proklizavanje gume može biti ustanovljeno sa.";"Markerom za ravnanje obojenom na strani gume i felne.";"Dve žute, dijametralno suprotne strelice obojene na strani gume.";"Kontrolisanjem pritiska u gumama.";"Dva bela markera obojena na felni.";"a";"Poznavanje vazduhoplova"
"47";"Prilikom rada motora najbolje je koristiti smešu:";"Malo bogatiju, kako ostatak goriva pomaže hladenju motora.";"Odnos goriva i vazduha u smeši koji je najefikasniji.";"Malo bogatiji , kako ostatak vazduha pomaže hladenju motora.";"Malo siromašniji, kako ostatak vazduha pomaže hladenju motora.";"a";"Poznavanje vazduhoplova"
"48";"Pokazivac temperature izduvnih gasova:";"Može pokazivati i dali je odnos vazduha i goriva u komori za sagorevanje suviše siromašan ili suviše bogat.";"Je motorski instrument napravljen da zaštiti motor od pregrevanja.";"Služi istoj svrsi kao i instrument za merenje temperature glavne cilindra.";"Zahteva energiju iz instalacije jednosmerne struje. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 8 / 19 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 8 / 19 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"a";"Poznavanje vazduhoplova"
"49";"Svrha liste devijacije kompasa postavljene u blizini magnetnog kompasa je da:";"pokaže razliku izmedu kursa ocitanog na kompasu I stvarnog magnetnog kursa.";"smanji uticaj magneticnih materijala koje nose pilot ili lica u avionu.";"pokaže razliku izmedu linije puta I magnetskog severa.";"pokaže razliku izmedu linije puta I stvarnog severa.";"a";"Poznavanje vazduhoplova"
"50";"Zanemarujuci grešku instrumenta ili pozicionu grešku, u kojim uslovima ce pokazivac brzine pokazivati stvarnu brzinu aviona?";"u uslovima medunarodne standardne atmosfere na nivou mora.";"na svakoj visini ili temperaturi.";"na svakoj visini pod uslovima da je stepen pada temperature u skladu sa medunarodnom standardnom atmosferom.";"na svakoj visini, ali samo ako prevladavaju uslovi medunarodne standardne atmosfere.";"a";"Poznavanje vazduhoplova"
"51";"Znacaj upotrebe hemijski korektne smeše vazduha i goriva je da:";"dozvoljava da se izvrši potpuno sagorevanje.";"je jedna od mogucih koje se koriste.";"je odnos vazduha I goriva po zapremini.";"daje najbolje rezultate.";"a";"Poznavanje vazduhoplova"
"52";"Neposredno nakon pokretanja avionskog motora, morate proveriti svetlo za upozorenje rada startera. Ukoliko je I dalje upaljeno morate:";"odmah ugasiti motor.";"posmatrati ga 30 sekundi. Ukoliko je i dalje svetlo ostalo upaljeno ugasite motor.";"ne treba ciniti ništa. Svetlo za upozorenje rada startera treba da bude upaljeno dok god radi motor.";"ugasiti motor, sacekati 30 sekundi, a zatim ponovo pokušati startovati motor.";"a";"Poznavanje vazduhoplova"
"53";"Prilikom poniranja, sa nepromenjenim položajem rucice gasa, broj obrtaja motora aviona opremljenim sa fiksnim korakom elise ce:";"porasti ako pilot dopusti povecanje brzine.";"opadati kako raste brzina aviona.";"ostati nepromenjena bez obzira na brzinu.";"opadati dok god se ne promeni položaj rucice gasa.";"a";"Poznavanje vazduhoplova"
"54";"Za vreme zaokreta u severnim kursevima u severnoj hemisferi:";"Vrtloženje tecnosti kompasa ce povecati velicinu greške pokazivanja kompasa.";"greške pokazivanja kompasa u zaokretu je najveca na ekvatoru.";"greške pokazivanja kursa prilikom ubrzanja su uvek znacajnije nego greške pokazivanja kursa prilikom izvodenja zaokreta.";"kompas ce se brže okretati.";"a";"Poznavanje vazduhoplova"
"55";"Smicanje gume:";"može se uociti ukoliko je došlo do pomeranja obojenih markera na gumi i felni tocka.";"može se spreciti sa bojenjem linija na gumi i tocku.";"ukazuje na kretanje aviona sa snažnim kocenjem.";"može se spreciti pomocu lepka.";"a";"Poznavanje vazduhoplova"
"56";"Šta od navedenog nije deo suvog vakuum sistema?";"sistem za podmazivanje.";"vakuum generator.";"vakuum kontroler.";"filter za vazduh.";"a";"Poznavanje vazduhoplova"
"57";"Da bi se pomoglo u smanjenju temperature motora. ДЦВ-PEL-ОБ-1001 издање 01 Датум примене: 25.08.2018. Страна 9 / 19 CAD-PEL-OB-1001 Issue 01 Еffective date: 25.08.2018. Page 9 / 19 Скадарска 23, 11000 Београд, Србија, тел. 011 292 70 60 факс 011 311 75 79 e mail:dgca@cad.gov. rs www.cad.gov.rs Skadarska 23, 11000 Belgrade, Serbia, tel.011 292 70 00 fax. 011 311 75 79 e-mail: dgca@cad.gov.rs, www.cad.gov.rs";"smeša vazduh-gorivo se može obogatiti.";"može se smanjiti brzina aviona.";"mogu se uvuci zakrilca.";"smeša vazduh-gorivo se može oslabiti.";"a";"Poznavanje vazduhoplova"
"58";"Ukoliko je vazduhoplov opremljen sa elisom fiksnog koraka i karburatorom sa plovkom, prvi znak zaledivanja karburatora ce najverovatnije biti:";"gubitak broja obrtaja.";"grub rad motora.";"pad temperature ulja i temperature glave cilindra.";"";"a";"Poznavanje vazduhoplova"
"59";"Ako se poveca snaga motora, šta se dogada sa sa elisom stalnog broja obrtaja:";"korak elise ce se povecati.";"korak elise se nece promeniti.";"broj obrtaja motora ce porasti.";"korak elise ce se smanjiti.";"a";"Poznavanje vazduhoplova"
"60";"Radilica u klipnom motoru:";"Pretvara pravolinijsko kretanje klipa u rotaciono kretanje.";"Kontroliše zazore ventila.";"Pretvara rotaciono kretanje u pravolinijsko.";"Rotira upola sporije od bregaste osovine.";"a";"Poznavanje vazduhoplova"
