"118";"Pilot presretenog vazduhoplova saopštava pilotu presretača, da ne može postupiti po \nnjegovim uputstvima, sledećim radiotelefonskim izrazom:";"CAN NOT";"AM LOST";"MAYDAY";"WILCO";"A";"komunication"
"119";"Pilot presretnutog vazduhoplova javlja pilotu presretaču, o gubitku orijentacije sledećim \nizrazom:";"AM LOST";"WILCO";"CAN NOT";"MAYDAY";"A";"komunication"
"120";"Koja frekvencija je određena za vezu vazduhoplova presretača i presretenog vazduhoplova:";"Međunarodna frekvencija u slučaju nužde 121,500 MHz";"Lokalna frekvencija vazduhoplovnih oružanih snaga";"Lokalna frekvencija u slučaju nužde";"Frekvencija radio veze vazduh-vazduh";"A";"komunication"
"121";"Koji je to međunarodni radiotelefonski izraz, kojim pilot vazduhoplova presretača saopštava \npilotu presretenog vazduhoplova da ga sledi:";"FOLLOW";"PROCEED";"YOU LAND";"CALL SIGN";"A";"komunication"
"122";"Koje su dve vrsta poruka u nuždi (Emergency Message)?";"Distress i Urgency";"MAYDAY i PAN PAN";"Emergency i Security";"Emergency i PAN PAN \n9";"A";"komunication"
"123";"Poruke Opasnosti (Distress) se emituju u";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I zahtevaju hitnu pomoć";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I ne zahtevaju hitnu pomoć";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se \nzahteva hitna pomoć";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se ne \nzahteva hitna pomoć.";"A";"komunication"
"124";"Poruke Hitnosti (Urgency) se emituju u";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se ne \nzahteva hitna pomoć.";"Uslovima u kojima se brine o bezbednosti vazduhoplova, neke osobe u njima, ali gde se \nzahteva hitna pomoć";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I zahtevaju hitnu pomoć";"Uslovima koji prete da postanu ozbiljna ili neminovna opasnost I ne zahtevaju hitnu pomoć";"A";"komunication"
"125";"Frekvencija za prvo emitovanje poruke “MAYDAY” je";"Frekvenca koja je trenutno u upotrebi";"Frekvenca u nuždi 121.5 MHz";"Prilazna frekvenca najbližeg aerodroma";"Bilo koja međunarodna frekvenca za nuždu";"A";"komunication"
"126";"Kada pilot želi poslati hitnu poruku, koja se tiče bezbednosti drugog vazduhoplova, dužan je \nzapočeti poruku sa:";"Izgovarajući reč ""PANPAN""";"Izgovarajući šifrom ""MAYDAY""";"Morzeovom šifrom ""XXX""";"Morzeovom reč """;"A";"komunication"
"127";"Pri preletu šumovitog područja ugledate u krošnjama drveća motorni zmaj i vidite pilota \nkako visi na vezama. Odlučili ste da o nesreći obavestite najbliži aerodrom. Kojom frazom \nzapočinjete poruku?";"PANPAN, PANPAN, PANPAN";"EMERGENCY, EMERGENCY, EMERGENCY";"MAYDAY, MAYDAY, MAYDAY";"MEDICAL, MEDICAL, MEDICAL";"A";"komunication"
"128";"Svedok ste prinudnog sletanja sportskog aviona na travnjak ispod vas. Avion izgleda \nneoštećen, a posada nepovređena. Fraza sa kojom započinjete vašu radio poruku o događaju \nkontroli letenja, je:";"PANPAN, PANPAN, PANPAN";"HELPHELP, HELPHELP, HELPHELP";"MAYDAY, MAYDAY, MAYDAY";"EMERGENCY, EMERGENCY, EMERGENCY";"A";"komunication"
"129";"Koji radiotelefonski izraz znaci "" U VELIKOJ SMO NEPOSREDNOJ OPASNOSTI I POTREBNA \nNAM JE HITNA POMOC"":";"Izgovorena reč ""MAYDAY"", tri puta";"Reč ""MAYDAY"", emitovana Morzeovim znacima";"Izgovorena reč ""SECURITY"", tri puta";"Izgovorena reč ""PANPAN"", tri puta";"A";"komunication"
"130";"Fraza sa kojom počinjete poruku u nuždi je:";"MAYDAY, MAYDAY, MAYDAY";"PANPAN, PANPAN, PANPAN";"EMERGENCY, EMERGENCY, EMERGENCY";"HELP, HELP, HELP";"A";"komunication"
"131";"Na vanaerodromskom sletanju ste razbili avion i zadobili povrede. U blizini nema nikoga ko \nbi vam pružio pomoć. Kojom frazom bi uputili poziv u pomoć radio stanicom, koja je ostala \nispravna?";"MAYDAY, MAYDAY, MAYDAY";"PANPAN, PANPAN, PANPAN";"MEDICAL, MEDICAL, MEDICAL";"EMERGENCY, EMERGENCY, EMERGENCY";"A";"komunication"
"132";"Koja od navedenih frekvencija je međunarodna govorna frekvencija u slučaju nužde:";"121,500 MHZ";"122.500 MHz";"121,050 MHz";"122.050 MHz.";"A";"komunication"
"133";"Frekvencija 121,500 MHz je:";"Međunarodna frekvencija u slučaju nužde";"Regionalna prislušna frekvencija";"Regionalna frekvencija u slučaju nužde";"Frekvencija radio veze vazduh-";"A";"komunication"
"134";"Kada pilot ne uspe da uspostavi komunikaciju sa zemaljskom stanicom ili drugim avionom \ntreba da emituje svoju poruko 2 puta i da je počne sa frazom:";"TRANSMITTING BLIND.";"MAYDAY.";"PANPAN.";"WORDS TWICE.";"A";"komunication"
"135";"Kada pilot čuje poruku u slučaju opasnosti treba da:";"Obezbedi tišinu na frekvenciji i nastavi sa slušanjem da bi bio siguran da je pomoć \nobezbeđena";"Odmah potvrdi poruku i biti spreman za prenošenje daljih poruka ako je potrebno";"Promeni frekvenciju jer ce na taj način biti obezbeđena tišina na prethodnoj frekvenciji";"Preuzme kontrolu nad situacijom i da koordiniše sve potrebne agencije za operaciju \nspasavanja";"A";"komunication"
"136";"Proveru čujnosti vršite na sledeći način:";"BEOGRAD TOWER YU-ABC RADIO CHECK 118.1";"BEOGRAD TOWER YU-ABC 118.1 DO YOU READ?";"BEOGRAD TOWER YU-ABC HOE DO YOU READ?";"BEOGRAD TOWER YU-ABC READABILITY CHECK 118.1 \n10";"A";"komunication"
"137";"Za održavanje što kvalitetnije veze:";"Održavajte ujednačenu jačinu govora";"Ponavljajte reči dva puta";"Menjajte frekvencu svog glas";"Izgovarajte break između rečenica";"A";"komunication"
"138";"Na skali razumljivosti “readability 5” znači:";"Odlična razumljivost";"Razumljivo sa poteškoćama";"Nerazumljivo";"Razumljivo";"A";"komunication"
"139";"Na skali razumljivosti “readability 4” znači:";"Razumljivo";"Razumljivo sa poteškoćama";"Razumljivo sa pozadinskim šumom";"Nerazumljivo";"A";"komunication"
"140";"Na skali razumljivosti “readability 3” znači:";"Razumljivo sa poteškoćama";"Nerazumljivo";"Odlična razumljivost";"Razumljivo sa pozadinskim";"A";"komunication"
"141";"Na skali razumljivosti “readability 2” znači:";"Razumljivo s vremena na vreme";"Nerazumljivo";"Odlična razumljivost";"Razumljivo sa pozadinskim šumom";"A";"komunication"
"142";"Na skali razumljivosti “readability 1” znači:";"Nerazumljivo";"Razumljivo sa poteškoćama";"Odlična razumljivost";"Razumljivo sa pozadinskim šumom";"A";"komunication"
"143";"Koji vazduhoplovni komunikacioni servis automatski daje informacije o aerodromu i \nmeteorološkim uslovima za dolazeći i odlazeći saobraćaj?";"ATIS";"LARS";"AFIS";"FIS \n11";"A";"komunication"
"144";"Koje su 3 kategorije vazduhoplovnih komunikacionih servisa?";"Air Ground Communication Service, Flight Information Service, Air Traffic Control.";"Air, Land i Sea.";"Approach, Tower, Ground.";"IFR, VFR, SVFR.";"A";"komunication"
"145";"Ako ATIS nije u upotrebi kojom frazom pilot traži informacije za odlazak sa aerodroma?";"REQUEST DEPARTURE INFORMATION.";"REQUEST DEPARTURE INSTRUCTIONS.";"I WOULD LIKE DEPARTURE INFORMATION.";"REPORT DEPARTURE INFORMATION.";"A";"komunication"
"146";"Radar Information Service (RIS) je jedan ATC servis:";"Gde će kontrolor informisati pilota o smeru, udaljenosti i ako zna, visinu konfliktnog \nsaobraćaja";"Gde će kontrolor pružiti radarsko razdvajanje za sav saobraćaj";"Gde će kontrolor dati pravac vazduhoplovu da izbegne saobraćaj";"Koji se može koristiti samo ako vazduhoplov leti u skladu sa IFR pravilima";"A";"komunication"
"147";"Skraćenica ATIS označava:";"Automatic Terminal Information Service";"Aircraft Technical Information Service";"Air Traffic Information Service";"Aerodrome Traffic Information Service";"A";"komunication"
"148";"ATIS se može naći na:";"VHF ili na VOR frekvenciji";"frekvenciji prilazne kontrole leta";"TWR";"";"A";"komunication"
"149";"Servis radarskog nadzora:";"Daće vam standardno razdvajanje za sve vazduhoplove";"Savetova će vas u vezi mogućih sudara";"Daće vam uslugu vazdušnog saobraćaja";"Daće vam radarski prilaz";"A";"komunication"
"150";"Pozivni znak stanice koja prosleđuje flight information service je:";"INFORMATION";"HOMER";"CONTROL";"RADIO";"A";"komunication"
"151";"U okviru ISA ( International Standard Atmosphere) povećanjem visine u troposferi, gustina vazduha \nse:";"Smanjuje";"Takođe povećava";"Ostaje ista";"Neće se menjati jer gustina vazduha ne zavisi od visine";"A";"limits"
"152";"U okviru ISA atmosferski pritisak iznosi:";"1013.25 mb.";"1014.00 mb.";"1014.25 Hpa";"50 inch. živinog stuba";"A";"limits"
"153";"Vazduh u atmosferi čine:";"Azot (78%),kiseonik (21%), ugljen dioksid (0.03%) i argon (1%).";"Azot (78%), kiseonik (21%), ugljen dioksid (0.03%) i vodonik (1%).";"Azot (1%), kiseonik (78%), ugljen dioksid (21%) i argon (0.03%).";"Azot(21%), kiseonik(0.03%), ugljen dioksid (78%) i argon(1%).";"A";"limits"
"154";"U okviru ISA,sa povećanjem visine u Troposferi temperatura se:";"Smanjuje";"Takođe povećava";"Ostaje ista";"Neće se menjati jer ne zavisi od visine";"A";"limits"
"155";"ako se atmosferski pritisak smanjuje, parcijalni pritisak kiseonika u atmosferi se:";"Smanjuje";"Povećava";"Ostaje isti";"Neće menjati jer ne zavisi od atmosferskog pritiska";"A";"limits"
"156";"U okviru ISA, sa povećanjem visine u Troposferi, pritisak se:";"Smanjuje";"Takođe povećava";"Ostaje isti";"Neće se menjati jer ne zavisi od";"A";"limits"
"157";"Na nadmorskoj visini, zapreminska proporcija kiseonika u atmosferi je:";"Ista kao na srednjem nivou mora";"Viša u odnosu na srednji nivo mora";"Niža u odnosu na srednji nivo mora";"Zavisi od konkretne nadmorske visine";"A";"limits"
"158";"U ISA, povećanjem visine u Stratosferi, temperatura:";"ostaje skoro konstantna na -56 stepena Celzijusa";"takođe se povećava";"smanjuje se";"varira između pozitivnih i negativnih vrednosti";"A";"limits"
"159";"Koji gas, ( telo ga apsorbuje tokom normalnog disanja), igra važnu ulogu u dekompresionoj bolesti?";"Azot";"Kiseonik";"Ugljen dioksid";"Ugljen monoksid";"A";"limits"
"160";"Nakon davanja krvi, koliko najmanje vremena pilot ne bi trebalo da leti?";"24 sata";"2 sata";"12 sati";"48 sati";"A";"limits"
"161";"Visok krvni pritisak može da se javi zbog?";"Svega navedenog";"Godina starosti";"Stresa";"Pušenja";"A";"limits"
"162";"Koji system organa distribuira kiseonik u telu?";"Krvotok";"Nervni system";"Respiratorni system";"Oksidacijski sistem";"A";"limits"
"163";"Krv prenosi__________po celom telu i uklanja ___________iz tela uz razmenu koja se obavlja u \n___________.";"Kiseonik / Ugljen dioksid / kapilarima";"Ugljenik / dioksid / venama sa kiseonikom";"Kiseonik / Ugljen dioksid / arterijama";"Ugljen dioksid / Kiseonik /";"A";"limits"
"164";"Koji deo nervnog sistema obično kontroliše disanje?";"Autonomni nervni system";"Centralni nervni system";"Periferni nervni system";"Sve navedeno";"A";"limits"
"165";"U sledeću rečenicu upišite najtačniji par vrednosti iz ponuđenih odgovora: \nMaksimalni preporučeni nivoi konzumiranja alkohola sedmično su _________ za muškarce i \n________za žene. (1 jedinica = 10 ml alkoholnog pića )";"21 jedinica / 14 jedinica.";"14 jedinica / 21 jedinica .";"3 jedinice / 7 jedinica.";"7 jedinica / 3 jedinice";"A";"limits"
"166";"Moždane ćelije, usled nedostatka kiseonika, počinju da odumiru za:";"2 minuta";"2 sekunde";"30 minuta";"2 sata";"A";"limits"
"167";"Koji od sledećih gasova, u zavisnosti od nivoa u krvi, reguliše brzinu i dubinu disanja ?";"Ugljen dioksid";"Kiseonik";"Azot";"Ugljen monoksid";"A";"limits"
"168";"Kada je osoba pod stresom ili uplašena, adrenalin koji se oslobađa u krvotoku automatski dovodi \ndo:";"Povećanja pulsa";"Umora";"Gubitka svesti";"Smanjenja pulsa";"A";"limits"
"169";"Koliko vremena je otprilike potrebno da iz krvotoka iščezne jedna jedinica alkohola?";"Jedan sat";"30 minuta";"2 sata";"12 sati";"A";"limits"
"170";"U sledeću rečenicu upišite najtačniji par odgovora od ponuđenih opcija. \nHemoglobin u eritrocitima se brže vezuje za _________nego za __________.";"Ugljen monoksid / Kiseonik";"Azot / Kiseonik";"Kiseonik / Azot";"Ugljen dioksid / Azot";"A";"limits"
"171";"Koji organ kontroliše sve ostale telesne funkcije?";"Mozak";"Srce";"Pluća";"Kičmena moždina";"A";"limits"
"172";"Stanje u kojem telo nema dovoljno kiseonika da bi normalno funkcionisalo zove se:";"Hipoksija";"Hipotenzija";"Hiperventilacija";"Hiperglikemija";"A";"limits"
"173";"Najčešći simptom ili simptomi hipoksije mogu biti:";"Ubrzan rad srca";"Cijanoza";"Osećaj mravinjanja u koži";"Sve navedeno";"A";"limits"
"174";"Nakon koje visine je potrebno da piloti udišu dodatni kiseonik?";"10,000 ft.";"2,000 ft.";"8,000 ft.";"20,000 ft.";"A";"limits"
"175";"U poređenju sa nepušačima, pušači mogu da osete uticaj hipoksije na:";"Manjoj nadmorskoj visini";"Većoj nadmorskoj visini";"Na istoj nadmorskoj visini";"Na bilo kojoj nadmorskoj visini";"A";"limits"
"176";"Efekti hipoksije se povećavaju:";"Uz sve navedeno";"Povećanjem nadmorske visine";"Povećanjem temperature";"Konzumiranjem alkohola";"A";"limits"
"177";"Poveli ste prijatelja na let i nalazite se na visini od 6000ft. Vaš putnik počinje da oseća vrtoglavicu, \nosećaj bockanja u koži, ima poremećaj vida i na kraju gubi svest. Vaš putnik verovatno ima:";"Hiperventilaciju";"Hipoksiju";"Trovanje hranom";"Anginu";"A";"limits"
"178";"Najčešći simptom ili simptomi hipoksije mogu da budu:";"Sve navedeno";"Gubitak svesti";"Poremećeno rasuđivanja";"Peckanje u prstima ruku i nogu";"A";"limits"
"179";"Za pilota aviona, koji je na kursu sudara sa brzim avionom iz suprotnog pravca, slika aviona koji se \npribližava će početi da se uvećava na sledeći način:";"U početku samo sporo sve do skoro samog sudara kada slika počinje da se uvećava veoma \nbrzo";"Konstantnom brzinom";"Veoma brzo u početku, a onda nastavlja da raste konstantnom brzinom";"Brzo u početku, a onda ostaje na konstantnoj veličini sve do samog sudara";"A";"limits"
"180";"Slepilo za boje ili preciznije rečeno poremećaj kolornog vida je prouzrokovan:";"Defektom u strukturi ćelija osetljivih na boje koje se nalaze u mrežnjači";"Defektom u tkivu očnog sočiva";"Defektnim funkcionisanjem cilijarnih mišića";"Skraćenom očnom jabučicom";"A";"limits"
"181";"Dalekovidost i kratkovidost su obično prouzrokovane:";"Nepravilnim oblikom očne jabučice";"Naprezanjem očiju";"Stresom";"Nepravilnim nošenjem naočara.";"A";"limits"
"182";"Dalekovidost je prouzrokovana _______očnom jabučicom i tretira se ______, \nDok je kratkovidost prouzrokovana ________ očnom jabučicom i tretira se ________";"Skraćenom / konveksnim naočarima / produžena / konkavnim naočarima";"Produžena / konveksnima naočarima / skraćena / konkavnim naočarima";"Skraćenim / konkavnim naočarima / produžena / konveksnim naočarima";"Produžena / konkavnim naočarima / skraćena / konveksnim naočarima";"A";"limits"
"183";"Koji od sledećih organa učestvuje u snabdevanju najpouzdanijeg izvora senzornih informacija?";"Oko";"Uho";"Nos";"Neokorteks";"A";"limits"
"184";"Koji deo oka je zadužen za periferni vid I osetljiv na niske nivoe svetlosti ?";"Ćelije štapići";"Ćelije u zenici osetljive na svetlost(čepići)";"Fovea ( ulegnuće na zenici )";"Mrežnjača";"A";"limits"
"185";"Miopija praznog prostora je stanje u kojem se oko prirodno fokusira na distanci od otprilike:";"1-2 metra";"Bezgranično";"20- 500 metara";"Na horizont";"A";"limits"
"186";"Noću je lakše da se fokusirate na objekat ukoliko:";"Gledate više u jednu njegovu stranu";"Gledate direktno u objekat";"Gledate pod uglom od 50 stepeni u bilo koju stranu objekta";"Gledate direktno u objekat dok držite oči maksimalno otvorene";"A";"limits"
"187";"Da bi se smanjila opasnost od sudara sa drugim avionom, koji može da bude na slepoj mrlji pilota i \nprilazi pod konstantnim relativnim uglom, pilot bi trebalo da:";"Stalno sistematski posmatra";"Da menja pravac po nekoliko stepeni na svakih 10 minuta.";"Da naginje avion na desno na levo po nekoliko stepeni na svakih 10 minuta";"Povremeno napravi zaokret";"A";"limits"
"188";"Gde se nalazi slepa mrlja?";"Na mestu gde optički živac ulazi u mrežnjaču";"Na dužici";"Na fovei";"Na ivici sočiva";"A";"limits"
"189";"Akomodacija je sposobnost sočiva da fokusira svetlosne zrake sa bliskog objekta na foveu: \nAkomodaciju kontrolišu:";"Cilijarni mišići";"Dužica";"Štapićaste ćelije i ćelije u zenici osetljive na svetlost ( čepići)";"Mrežnjača";"A";"limits"
"190";"Za adaptaciju na mrak potrebno je _____ za štapiće i ______ za čepiće.";"30 minuta / 7 minuta";"15 minuta / 20 minuta";"7 minuta / 30 minuta";"25 minuta / 45 minuta";"A";"limits"
"191";"Sposobnost akomodacije oka:";"Smanjuje se onda kad se smanjuje i elastičnost sočiva";"Povećava se onda kad se smanjuje elastičnost sočiva";"Ne zavisi od elastičnosti sočiva";"Nema nikakve veze sa";"A";"limits"
"192";"Kada leti sam, pilot koji sumnja da ima simptome prostorne dezorijentacije bi trebalo da:";"Veruje pokazateljima na instrumentima";"Trepne brzo nekoliko puta";"Jako proguta, zatvori nozdrve i izduvava vazduh kroz nos da bi Eustahijeva tuba bila \nprohodna";"Veruje svojim čulima";"A";"limits"
"193";"Šta podrazumeva gubitak sluha prouzrokovan bukom?";"Gubitak sluha usled oštećenja kohleje";"Gubitak sluha usled oštećenja slušnih koščica";"Gubitak sluha usled oštećenja vestibularnog aparata";"Gubitak sluha usled oštećenja srednjeg uha";"A";"limits"
"194";"U koji situacijama se kod pilota javljaju “ leans” ( oblik prostorne dezorijentacije pri uglovnom \nskretanju)?";"U svim uslovima leta";"Tokom uzletanja";"Pri sletanju";"Pri uzletanju sletanju";"A";"limits"
"195";"Koje je najvažnije čulo za prostornu orjentaciju ?";"Vid";"Sluh i ravnoteža";"""Seat of the pants"" ( donositi odluke o svemu tokom samog leta I koristiti sopstvenu \npercepciju umesto prethodnog planiranja ili tehničkih uređaj";"Sva čula igraju važnu ulogu u situacionoj svesnosti";"A";"limits"
"196";"Na šta bi pilot prvo trebalo da se osloni ukoliko postane dezorijentisan u Vizuelnim meteorološkim \nuslovima?";"Čulo vida";"Okretanje glave kako bi se opravio od dezorijentacije.";"Čulo ravnoteže";"Instrumente aviona";"A";"limits"
"197";"Od čega će zavisiti uzrok gubitka sluha zbog buke ?";"I od intenziteta I od trajanja buke iznad 90 dB";"od intenziteta I od trajanja buke iznad 100 dB";"Trajanja buke iznad 100 dB";"Trajanja buke iznad 110 dB";"A";"limits"
"198";"Frekvenca zvuka koju mlada osoba može da čuje iznosi:";"20 - 20,000 ciklusa u sekundi";"70 - 15.000 ciklusa u sekundi";"80- 20.000 ciklusa u sekundi";"500 - 15.000 ciklusa u";"A";"limits"
"199";"Koja je svrha Eustahijeve tube?";"Da dozvoli izjednačenje okolnog pritiska sa obe strane bubne opne";"Da sprovede zvučne talase preko srednjeg uha do slušnog živca";"Da dozvoli okolnom pritisku da se izjednači sa strane bubne opne koja pripada srednjem \nuhu";"Da dozvoli okolnom pritisku da se izjednači sa obeju strana vestibularnog aparata";"A";"limits"
"200";"Najznačajniji faktor koji doprinosi početku bolesti kretanja je:";"Neslaganje između vizuelnih i vestibularnih čulnih informacija";"Brzo rotiranje aviona tako da skreće levo ili desno";"Izvođenje visokih G manevara";"Let na maloj brzini";"A";"limits"
"201";"Za vreme mirnog pravolinijskog leta bilo koje linearno ubrzanje može stvoriti osećaj penjanja. U \ntakvim situacijama pilot bi trebalo da:";"Ignorisati vestibularne informacije i verovati pokazivanju instrumenata aviona";"Ispraviti penjanje guranjem palice napred.";"Osloniti se na informacije vestibularnog aparata kako bi se zadržala orjentacija";"Osloniti se na sopstvenu percepciju kako bi se napravile sve neophodne ispravke";"A";"limits"
